SOURCE,SOURCEID,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,CAPACITY,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,URL,NAME2,NAME3,FORMERNM,STARTDATE,COMPLAINTS,ORDERS,COMPLAINT_ORDER_FACTOR,SOURCE_SYSTEM
Sterling Commerce,SCC_2070,710,1217,RHODE ISLAND COUNTRY CLUB,150 NAYATT ROAD,BARRINGTON,RI,2806,,(401) 245-5700,SINGLE USE,OPEN,-999,BRISTOL,44001,USA,41.72836006,-71.32966694,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.ricc.org/Club/Scripts/Home/home.asp,,,,2018-06-01,1,4,50,Salesforce
Sterling Commerce,SCC_2651,711,1218,CANTERBURY PARK,1100 CANTERBURY ROAD,SHAKOPEE,MN,55379,,(952) 445-7223,SINGLE USE,OPEN,-999,SCOTT,27139,USA,44.78976958,-93.4801467,711212,RACETRACKS,http://www.canterburypark.com/,,,,2015-02-01,1,3,67,Salesforce
Sterling Commerce,SCC_1677,713,1220,KENTUCKY DOWNS,5629 NASHVILLE ROAD,FRANKLIN,KY,42134,,(270) 586-7778,SINGLE USE,OPEN,-999,SIMPSON,21213,USA,36.64310366,-86.56462923,711212,RACETRACKS,http://www.kentuckydowns.com/racing,,,,2011-08-01,1,3,67,Salesforce
Sterling Commerce,SCC_1277,714,1221,SUFFOLK DOWNS,525 WILLIAM F MCCLELLAN HIGHWAY,BOSTON,MA,2128,,(617) 567-3900,OTHER,CLOSED,-999,SUFFOLK,25025,USA,42.39428675,-70.99737829,711212,RACETRACKS,http://suffolkdowns.com/,,,,2010-04-01,1,3,67,Salesforce
Sterling Commerce,SCC_2528,723,1228,OAKMONT COUNTRY CLUB,1233 HULTON RD,OAKMONT,PA,15139,,(412) 828-8000,SINGLE USE,OPEN,-999,ALLEGHENY,42003,USA,40.526084,-79.826897,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.oakmont-countryclub.org/,,,,2014-09-01,1,4,50,Salesforce
Sterling Commerce,SCC_2373,726,1231,CROOKED STICK GOLF COURSE,1964 BURNING TREE LN,CARMEL,IN,46032,,(317) 844-9938,SINGLE USE,OPEN,-999,HAMILTON,18057,USA,39.94786,-86.1941,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.crookedstick.org/,,,,2011-04-01,1,3,67,Salesforce
Sterling Commerce,SCC_4795,733,1238,VICTORY FIELD,501 W MARYLAND ST,INDIANAPOLIS,IN,46225,,(317) 269-3545,SINGLE USE,OPEN,12230,MARION,18097,USA,39.7648,-86.1685,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.milb.com/indianapolis/ballpark/victory-field,,,,2016-03-01,1,4,50,Salesforce
Sterling Commerce,SCC_1069,736,1241,HARBOR PARK,150 PARK AVE,NORFOLK,VA,23510,,(757) 622-2222,SINGLE USE,OPEN,11856,NORFOLK,51710,USA,36.842597,-76.278691,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?ymd=20081124&content_id=41067682&fext=.jsp&vkey=news_t568&sid=t568,,,,2018-09-01,1,3,67,Salesforce
Sterling Commerce,SCC_1556,737,1242,MCCOY STADIUM,1 COLUMBUS AVE,PAWTUCKET,RI,2860,,(401) 724-7300,SINGLE USE,OPEN,10031,PROVIDENCE,44007,USA,41.87339,-71.37011,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?sid=t533&ymd=20080830&content_id=452367&vkey=team1,,,,2019-09-01,1,3,67,Salesforce
Sterling Commerce,SCC_4407,741,1246,FIFTH THIRD FIELD,406 WASHINGTON ST,TOLEDO,OH,43604,,(419) 725-4367,SINGLE USE,OPEN,8943,LUCAS,39095,USA,41.648585,-83.53866,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?sid=t512&ymd=20100219&content_id=8098256&vkey=team2,,,,2016-06-01,1,5,40,Salesforce
Sterling Commerce,SCC_4261,745,1250,CHUKCHANSI PARK,1800 TULARE ST,FRESNO,CA,93721,,(559) 442-1047,SINGLE USE,OPEN,12500,FRESNO,6019,USA,36.73215,-119.790644,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?ymd=20081119&content_id=41087602&fext=.jsp&vkey=news_t259&sid=t259,,,,2014-09-01,1,3,67,Salesforce
Sterling Commerce,SCC_4890,748,1253,AUTOZONE PARK,200 UNION AVE,MEMPHIS,TN,38103,,(901) 721-6050,SINGLE USE,OPEN,10000,SHELBY,47157,USA,35.14292047,-90.0493087,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?ymd=20051130&content_id=41120622&sid=t235&vkey=team1,,,,2019-08-01,1,4,50,Salesforce
Sterling Commerce,SCC_1310,751,1256,CHICKASAW BRICKTOWN BALLPARK,2 S MICKEY MANTLE DR,OKLAHOMA CITY,OK,73104,,(405) 218-1000,SINGLE USE,OPEN,13066,OKLAHOMA,40109,USA,35.465055,-97.507938,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?ymd=20090701&content_id=5639560&fext=.jsp&sid=t238&vkey=team1,,,,2016-12-01,1,3,67,Salesforce
Sterling Commerce,SCC_2856,752,1257,WERNER PARK,12356 BALLPARK WAY,PAPILLION,NE,68046,,(402) 738-5100,SINGLE USE,OPEN,9023,SARPY,31153,USA,41.1517,-96.106615,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.milb.com/omaha/ballpark/werner-park,,,,2010-08-01,1,4,50,Salesforce
Sterling Commerce,SCC_4100,753,1258,ACES BALLPARK,250 EVANS AVE,RENO,NV,89501,,(775) 334-4700,SINGLE USE,OPEN,9013,WASHOE,32031,USA,39.5286,-119.808256,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?sid=t2310&ymd=20110128&content_id=16524368&vkey=team1,,,,2014-05-01,1,4,50,Salesforce
Sterling Commerce,SCC_2266,760,1265,ESTADIO DE BEISBOL FRAY NANO,FERNANDO IGLESIAS CALDERON S/N,MEXICO CITY,DF,15900,,,SINGLE USE,OPEN,5200,VENUSTIANO CARRANZA,9017,MEX,19.41015468,-99.10886226,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.diablos.com.mx/estadio.php,,,,2010-02-01,1,3,67,Salesforce
Sterling Commerce,SCC_3205,762,1267,ESTADIO DE BEISBOL MONTERREY,AV MANUEL L. BARRAGAN S/N,MONTERREY,NL,64290,,(818) 351-8022,SINGLE USE,OPEN,22061,MONTERREY,19039,MEX,25.718008,-100.31548,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://sultanes.com.mx/estadio/,,,,2012-10-01,1,4,50,Salesforce
Sterling Commerce,SCC_4432,766,1271,ESTADIO NELSON BARRERA ROMELLON,BENJAMÍN GANZO 1635,CAMPECHE,CM,24020,,,SINGLE USE,OPEN,6000,CAMPECHE,4002,MEX,19.8627,-90.5106,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.piratasdecampeche.mx/piratasdecampeche/,,,,2013-08-01,1,5,40,Salesforce
Sterling Commerce,SCC_3038,768,1273,ESTADIO DE BEISBOL HERMANOS SERDAN,AV UNIDAD DEPORTIVA 2245,PUEBLA,PU,72220,,(222) 222-2116,SINGLE USE,OPEN,12100,PUEBLA,21114,MEX,19.07528774,-98.16490287,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://pericosdepuebla.com.mx/estadio/,,,,2016-06-01,1,5,40,Salesforce
Sterling Commerce,SCC_4628,781,1284,IUPUI GYMNASIUM,1000 WATERWAY BLVD,INDIANAPOLIS,IN,46202,,(317) 274-3518,OTHER,OPEN,1215,MARION,41047,USA,39.77066634,-86.17496444,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://iupuijags.com/sports/2007/12/20/jungle.aspx,THE JUNGLE,,,2011-06-01,1,5,40,Salesforce
Sterling Commerce,SCC_2416,782,1285,C.M. TAD SMITH COLISEUM,SOUTH POOLE DRIVE AND CHAPEL LANE,OXFORD,MS,38677,,(662) 915-7411,OTHER,OPEN,8700,LAFAYETTE,22055,USA,34.36212474,-89.53932493,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://olemisssports.com/news/2007/9/21/Tad_Smith_Coliseum_Access_and_Use.aspx,TAD SMITH COLISEUM,,,2013-07-01,1,5,40,Salesforce
Sterling Commerce,SCC_1179,785,1269,PARQUE DE BEISBOL ADOLFO LOPEZ MATEOS,DURANGO 400,REYNOSA,TM,88654,,,OTHER,OPEN,-999,REYNOSA,28032,MEX,26.078849,-98.312359,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.broncosdereynosa.com.mx/index.php?option=com_content&view=article&id=74,,,,2019-05-01,1,3,67,Salesforce
Sterling Commerce,SCC_3714,786,1272,ESTADIO RESURGIMIENTO,AV JUAREZ S/N,CIUDAD DEL CARMEN,CM,24166,,,OTHER,OPEN,-999,CARMEN,4003,MEX,18.64753512,-91.81942782,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.delfinesbeisbol.com.mx/tickets.htm,,,,2018-08-01,1,5,40,Salesforce
Sterling Commerce,SCC_4701,792,1290,WINTRUST ARENA,INDIANA AVE AND CERMAK RD,CHICAGO,IL,60616,,(312) 791-6900,MULTIUSE,OPEN,10367,COOK,17031,USA,41.853621,-87.62140529,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://wintrustarena.com/,,,,2013-05-01,1,3,67,Salesforce
Sterling Commerce,SCC_4249,796,1294,T-MOBILE ARENA,3780 SOUTH LAS VEGAS BLVD,LAS VEGAS,NV,89158,,(702) 692-1600,SINGLE USE,OPEN,17500,CLARK,32003,USA,36.10274433,-115.1781651,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.t-mobilearena.com/,,,,2019-11-01,1,3,67,Salesforce
Sterling Commerce,SCC_3572,798,1296,GATEWAY MOTORSPORTS PARK,700 RACEWAY BLVD,MADISON,IL,62060,,(618) 215-8888,MULTIUSE,OPEN,-999,SAINT CLAIR,17163,USA,38.65118245,-90.13546426,711212,RACETRACKS,http://www.gatewaymsp.com/,,,,2016-09-01,1,5,40,Salesforce
Sterling Commerce,SCC_2708,800,1298,TPC POTOMAC AT AVENEL FARM,10000 OAKLYN DRIVE,POTOMAC,MD,20854,,(301) 469-3700,SINGLE USE,OPEN,-999,MONTGOMERY,24031,USA,38.98890529,-77.20256427,713910,GOLF COURSES AND COUNTRY CLUBS,https://tpc.com/potomac/,,,,2016-05-01,1,5,40,Salesforce
Sterling Commerce,SCC_2135,802,1300,CHASE CENTER ARENA,1725 3RD ST,SAN FRANCISCO,CA,94158,,(510) 986-5720,,UNDER CONSTRUCTION,18064,SAN FRANCISCO,6075,USA,37.767669,-122.387284,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.chasecenter.com/,,,,2018-08-01,1,5,40,Salesforce
Sterling Commerce,SCC_3397,805,1303,BANC OF CALIFORNIA STADIUM,3939 SOUTH FIGUEROA ST,LOS ANGELES,CA,90037,,(213) 519-9900,SINGLE USE,OPEN,22000,LOS ANGELES,6037,USA,34.01278345,-118.2840789,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.bancofcaliforniastadium.com/,,,,2010-07-01,1,5,40,Salesforce
Sterling Commerce,SCC_2788,811,1309,TRINITY FOREST GOLF CLUB,5000 S GREAT TRINITY FOREST WAY,DALLAS,TX,75217,,(216) 646-3570,SINGLE USE,OPEN,-999,DALLAS,48113,USA,32.710085,-96.723748,713910,GOLF COURSES AND COUNTRY CLUBS,https://trinityforestgc.com/,,,,2015-09-01,1,5,40,Salesforce
Sterling Commerce,SCC_1283,813,1311,KEENE TRACE GOLF CLUB,5600 HARRODSBURG RD,NICHOLASVILLE,KY,40356,,(859) 224-4653,SINGLE USE,OPEN,-999,JESSAMINE,21113,USA,37.961081,-84.603435,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.keenetracegolf.com/,,,,2014-03-01,1,5,40,Salesforce
Sterling Commerce,SCC_3419,814,1312,BELLERIVE COUNTRY CLUB,12925 LADUE RD,SAINT LOUIS,MO,63141,,(314) 434-4400,SINGLE USE,OPEN,-999,SAINT LOUIS (CITY),29189,USA,38.659396,-90.482887,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.bellerivecc.org/,,,,2010-04-01,1,5,40,Salesforce
Sterling Commerce,SCC_3807,816,1314,REMINGTON PARK,1 REMINGTON PL,OKLAHOMA CITY,OK,73111,,(405) 424-1000,SINGLE USE,OPEN,-999,OKLAHOMA,40109,USA,35.527801,-97.471189,711212,RACETRACKS,https://www.remingtonpark.com/,,,,2012-08-01,1,4,50,Salesforce
Sterling Commerce,SCC_2714,820,1318,ESTADIO DOMINGO SANTANA,BULEVAR CONGRESO DE CHILPANCINGO 803,LEON,GT,37237,,,SINGLE USE,OPEN,8500,LEON,11020,MEX,21.1455,-101.659538,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://deportedigital.mx/presenta-remodelacion-del-parque-domingo-santana-avance-del-20-ciento,,,,2015-01-01,1,3,67,Salesforce
Sterling Commerce,SCC_2912,823,1321,CBU EVENTS CENTER,8431 DIANA AVE,RIVERSIDE,CA,92504,,,SINGLE USE,OPEN,5050,RIVERSIDE,6065,USA,33.92732625,-117.4230428,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://cbulancers.com/sports/2017/10/30/cbu-events-center.aspx,,,,2012-10-01,1,4,50,Salesforce
Sterling Commerce,SCC_1828,831,1329,NELSON W WOLFF MUNICIPAL STADIUM,5757 US 90,SAN ANTONIO,TX,78227,,(210) 675-7275,SINGLE USE,OPEN,6200,BEXAR,48029,USA,29.409608,-98.601655,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.milb.com/content/page.jsp?sid=t510&ymd=20060318&content_id=48476&vkey=team2,,,,2017-01-01,1,3,67,Salesforce
Sterling Commerce,SCC_4256,836,1333,GLOBE LIFE FIELD,NOLAN RYAN EXPY,ARLINGTON,TX,76011,,,,UNDER CONSTRUCTION,40000,TARRANT,48439,USA,32.74436526,-97.08620842,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.mlb.com/rangers/ballpark/globe-life-field,,,,2018-10-01,1,4,50,Salesforce
Sterling Commerce,C003,189,225,FENWAY PARK,4 YAWKEY WAY,BOSTON,MA,2215,3409,(877) 733-7699,SINGLE USE,OPEN,37493,SUFFOLK,25025,USA,42.34622006,-71.09771003,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.mlb.com/redsox/ballpark,,,,2015-07-01,1,5,80,Salesforce
Sterling Commerce,C005,48,70,LAMBEAU FIELD,1265 LOMBARDI AVENUE,GREEN BAY,WI,54304,,(920) 569-7500,SINGLE USE,OPEN,81441,BROWN,27015,USA,44.50128014,-88.06221805,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.packers.com/lambeau-field/,,,,2019-10-01,1,4,75,Salesforce
Sterling Commerce,C004,310,391,MADISON SQUARE GARDEN,4 PENNSYLVANIA PLAZA,NEW YORK,NY,10001,,(212) 465-6741,MULTIUSE,OPEN,19812,NEW YORK,36061,USA,40.7505181,-73.9934684,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.msg.com/madison-square-garden?cmp=van_thegarden,THE GARDEN,MSG,,2018-09-01,1,4,75,Salesforce
Sterling Commerce,SCC_1762,4,18,BARBER MOTORSPORTS PARK,6040 BARBER MOTORSPORTS PKY,BIRMINGHAM,AL,35094,,(205) 298-9040,SINGLE USE,OPEN,-999,JEFFERSON,1073,USA,33.532,-86.619,711212,RACETRACKS,https://barberracingevents.com/,GRAND PRIX OF ALABAMA,,,2016-04-01,1,4,50,Salesforce
Sterling Commerce,SCC_4787,5,20,STREETS OF TORONTO,100 PRINCES' BOULEVARD,TORONTO,ON,M6K 3C3,,(416) 588-7223,SINGLE USE,OPEN,-999,TORONTO,3520005,CAN,43.63333,-79.41583,711212,RACETRACKS,http://hondaindy.com/,INDY TORONTO,,,2012-05-01,1,4,50,Salesforce
Sterling Commerce,SCC_3258,7,24,BELLE ISLE,STRAND DR.,DETROIT,MI,48207,,(313) 748-1800,SINGLE USE,OPEN,-999,WAYNE,26163,USA,42.33722394,-82.99788282,711212,RACETRACKS,http://detroitgp.com/,DETROIT BELLE ISLE GRAND PRIX,,,2014-07-01,1,4,50,Salesforce
Sterling Commerce,SCC_3875,22,44,WOODBINE RACETRACK,555 REXDALE BLVD,REXDALE,ON,M9W 5L2,,(416) 675-7223,SINGLE USE,OPEN,12000,TORONTO,3520005,CAN,43.712525,-79.602042,711212,RACETRACKS,https://woodbine.com/,,,,2013-06-01,1,3,67,Salesforce
Sterling Commerce,SCC_3735,23,45,AQUEDUCT RACETRACK,110-00 RACKAWAY BOULEVARD,JAMAICA,NY,11417,,(718) 641-4700,SINGLE USE,OPEN,17000,QUEENS,36081,USA,40.672306,-73.830829,711212,RACETRACKS,http://www.nyra.com/aqueduct/,THE BIG A,,,2010-05-01,1,5,40,Salesforce
Sterling Commerce,SCC_2099,569,1078,MILLIS ATHLETIC AND CONVOCATION CENTER,922 COLLEGE DRIVE WEST,HIGH POINT,NC,27262,,(800) 345-6993,SINGLE USE,OPEN,1750,GUILFORD,37081,USA,35.97352,-79.99564,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.highpointpanthers.com/sports/2009/8/4/fac_0804090945.aspx,JAMES H. AND JESSE E. MILLIS ATHLETIC/CC,,,2011-01-01,1,4,50,Salesforce
Sterling Commerce,SCC_1418,572,1081,WINTHROP COLISEUM,1162 EDEN TERRACE,ROCK HILL,SC,29730,,(803) 323-2211,SINGLE USE,OPEN,6100,YORK,31185,USA,34.94813,-81.01490507,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://winthropeagles.com/sports/2012/9/24/GEN_0924120755.aspx?tab=winthropcoliseum,,,,2017-03-01,1,5,40,Salesforce
Sterling Commerce,SCC_2112,2,16,STREETS OF ST. PETERSBURG,BAYSHORE DRIVE SE,SAINT PETERSBURG,FL,33701,,(727) 898-4639,SINGLE USE,OPEN,-999,PINELLAS,12103,USA,27.76548993,-82.62992001,711212,RACETRACKS,http://www.gpstpete.com/,GRAND PRIX OF ST. PETERSBURG,,,2019-12-01,1,4,25,Salesforce
Sterling Commerce,SCC_1692,3,17,STREETS OF LONG BEACH,300 EAST OCEAN BOULEVARD,LONG BEACH,CA,90802,,(562) 981-2600,SINGLE USE,OPEN,-999,LOS ANGELES,6037,USA,33.76323239,-118.1926246,711212,RACETRACKS,http://www.gplb.com/,GRAND PRIX OF LONG BEACH,,,2010-04-01,1,2,50,Salesforce
Sterling Commerce,SCC_2113,6,22,MID-OHIO SPORTS CAR COURSE,7721 STEAM CORNERS ROAD,LEXINGTON,OH,44904,,(419) 884-4000,MULTIUSE,OPEN,10000,MORROW,39117,USA,40.68796723,-82.63948987,711212,RACETRACKS,http://midohio.com/,,,,2010-03-01,1,2,50,Salesforce
Sterling Commerce,SCC_3236,9,27,BELMONT PARK RACE TRACK,2150 HEMPSTEAD TURNPIKE,ELMONT,NY,11003,1551,(718) 641-4700,SINGLE USE,OPEN,32941,NASSAU,36059,USA,40.71446995,-73.72347999,711212,RACETRACKS,http://www.nyra.com/belmont/,,,,2010-07-01,1,2,50,Salesforce
Sterling Commerce,SCC_2994,10,28,CHURCHILL DOWNS,700 CENTRAL AVENUE,LOUISVILLE,KY,40208,1200,(502) 636-4400,SINGLE USE,OPEN,51000,JEFFERSON,21111,USA,38.20224008,-85.77063004,711212,RACETRACKS,http://www.churchilldowns.com,,,,2016-08-01,1,3,33,Salesforce
Sterling Commerce,SCC_1366,11,29,DEL MAR,2260 JIMMY DURANTE BOULEVARD,DEL MAR,CA,92014,,(858) 755-1141,SINGLE USE,OPEN,14304,SAN DIEGO,6073,USA,32.97694004,-117.2632499,711212,RACETRACKS,https://www.dmtc.com,,,,2017-01-01,1,2,50,Salesforce
Sterling Commerce,SCC_4591,14,33,PIMLICO RACE COURSE,5201 PARK HEIGHTS AVENUE,BALTIMORE,MD,21215,,(410) 542-9400,SINGLE USE,OPEN,14852,BALTIMORE (CITY),24510,USA,39.35347997,-76.67324003,711212,RACETRACKS,http://www.pimlico.com/visitors/track-overview,,,,2013-09-01,1,3,33,Salesforce
Sterling Commerce,SCC_4852,16,35,SARATOGA RACE COURSE,267 UNION AVENUE,SARATOGA SPRINGS,NY,12866,,(516) 488-6000,SINGLE USE,OPEN,18000,SARATOGA,36091,USA,43.07161,-73.7685,711212,RACETRACKS,https://www.saratogaracetrack.com/,,,,2016-05-01,1,2,50,Salesforce
Sterling Commerce,SCC_2440,17,38,KEENELAND,4201 VERSAILLES ROAD,LEXINGTON,KY,40588,,(859) 254-3412,SINGLE USE,OPEN,7000,FAYETTE,48149,USA,38.04648799,-84.60892607,711212,RACETRACKS,http://www.keeneland.com/,,,,2012-01-01,1,4,25,Salesforce
Sterling Commerce,SCC_3601,21,43,GULFSTREAM PARK,901 SOUTH FEDERAL HIGHWAY,HALLANDALE BEACH,FL,33009,,(954) 454-7000,SINGLE USE,OPEN,16627,BROWARD,12011,USA,25.97847,-80.13799,711212,RACETRACKS,http://www.gulfstreampark.com/,GULFSTREAM PARK RACING & CASINO,,,2017-04-01,1,4,25,Salesforce
Sterling Commerce,SCC_1271,27,49,OAKLAWN PARK,2705 CENTRAL AVE,HOT SPRINGS,AR,71901,,(800) 625-5296,SINGLE USE,OPEN,6500,GARLAND,5051,USA,34.48531978,-93.05699159,711212,RACETRACKS,http://oaklawn.com/,OAKLAWN JOCKEY CLUB,,,2012-11-01,1,3,33,Salesforce
Sterling Commerce,SCC_1463,29,404,HARD ROCK STADIUM,347 DON SHULA DR,MIAMI GARDENS,FL,33056,,(305) 943-8000,MULTIUSE,OPEN,65326,MIAMI-DADE,12086,USA,25.95793863,-80.23885426,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://hardrockstadium.com/,,,SUN LIFE STADIUM,2011-03-01,1,4,25,Salesforce
Sterling Commerce,SCC_1863,30,382,GILLETTE STADIUM,1 PATRIOT PLACE,FOXBORO,MA,2035,1388,(508) 543-8200,MULTIUSE,OPEN,68756,NORFOLK,25021,USA,42.09091592,-71.26435716,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.gillettestadium.com/,,,,2014-10-01,1,4,25,Salesforce
Sterling Commerce,SCC_4627,35,57,TIAA BANK FIELD,1 EVERBANK FIELD DRIVE,JACKSONVILLE,FL,32202,1918,(904) 633-2000,SINGLE USE,OPEN,67164,DUVAL,48131,USA,30.3239,-81.6374,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://tiaabankfield.com/,,,EVERBANK FIELD,2019-01-01,1,3,33,Salesforce
Sterling Commerce,SCC_2363,37,59,NRG STADIUM,1 NRG PARK,HOUSTON,TX,77054,,(832) 667-1400,SINGLE USE,OPEN,71500,HARRIS,48201,USA,29.68492994,-95.41091998,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.nrgpark.com/nrg-park-facilities-2/nrg-stadium/,,,RELIANT STADIUM,2018-03-01,1,2,50,Salesforce
Sterling Commerce,SCC_1602,41,63,BRONCOS STADIUM AT MILE HIGH,1701 BRYANT STREET,DENVER,CO,80204,1701,(720) 258-3000,SINGLE USE,OPEN,76125,DENVER,8031,USA,39.74391241,-105.0201491,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.sportsauthorityfieldatmilehigh.com/,MILE HIGH STADIUM,,SPORTS AUTHORITY FIELD AT MILE HIGH,2014-03-01,1,2,50,Salesforce
Sterling Commerce,SCC_4391,47,69,FORD FIELD,2000 BRUSH STREET,DETROIT,MI,48226,2229,(313) 262-2000,SINGLE USE,OPEN,65000,WAYNE,49055,USA,42.34004998,-83.04563997,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.detroitlions.com/ford-field/index.html,,,,2015-03-01,1,3,33,Salesforce
Sterling Commerce,SCC_2847,55,80,STATE FARM STADIUM,1 CARDINALS DRIVE,GLENDALE,AZ,85305,,(623) 433-7100,SINGLE USE,OPEN,63400,MARICOPA,4013,USA,33.52762883,-112.2627399,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.universityofphoenixstadium.com/index.php/,,,UNIVERSITY OF PHOENIX STADIUM,2011-07-01,1,4,25,Salesforce
Sterling Commerce,SCC_1676,57,82,ARIZONA STADIUM,545 NORTH NATIONAL CHAMPION DRIVE,TUCSON,AZ,85721,,(520) 621-2200,SINGLE USE,OPEN,56037,PIMA,4019,USA,32.22888537,-110.9487971,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.arizonawildcats.com/ViewArticle.dbml?ATCLID=208232687,,,,2019-09-01,1,2,50,Salesforce
Sterling Commerce,SCC_3824,58,83,SUN DEVIL STADIUM,500 EAST VETERANS WAY,TEMPE,AZ,85281,,(480) 965-2381,SINGLE USE,OPEN,53599,MARICOPA,4013,USA,33.42641,-111.93253,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://thesundevils.com/facilities/?id=12,SUN DEVIL STADIUM/FRANK KUSH FIELD,,,2012-10-01,1,2,50,Salesforce
Sterling Commerce,SCC_1254,63,89,BULLDOG STADIUM,1600 EAST BULLDOG LANE,FRESNO,CA,93740,,(559) 278-2643,SINGLE USE,OPEN,41031,FRESNO,6019,USA,36.81442425,-119.7580813,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gobulldogs.com/facilities/?id=1,,,,2019-07-01,1,3,33,Salesforce
