recordId,plantID,sensorManufacturer,sensor_reading_timestamp,sensor_id,sensor_output,surrogate_id,create_date
SD_P89384_21977,P89384,Siemens,2020-07-08T20:00:00Z,TS008,39,TS008_2020-07-08T20:00:00Z,2020-07-08T20:00:00Z
SD_P89384_21978,P89384,Siemens,2020-07-08T20:30:00Z,TS008,38,TS008_2020-07-08T20:30:00Z,2020-07-08T20:30:00Z
SD_P89384_21979,P89384,Siemens,2020-07-08T21:00:00Z,TS008,38,TS008_2020-07-08T21:00:00Z,2020-07-08T21:00:00Z
SD_P89384_21980,P89384,Siemens,2020-07-08T21:30:00Z,TS008,39,TS008_2020-07-08T21:30:00Z,2020-07-08T21:30:00Z
SD_P89384_21981,P89384,Siemens,2020-07-08T22:00:00Z,TS008,37,TS008_2020-07-08T22:00:00Z,2020-07-08T22:00:00Z
SD_P89384_21982,P89384,Siemens,2020-07-08T22:30:00Z,TS008,39,TS008_2020-07-08T22:30:00Z,2020-07-08T22:30:00Z
SD_P89384_21983,P89384,Siemens,2020-07-08T23:00:00Z,TS008,39,TS008_2020-07-08T23:00:00Z,2020-07-08T23:00:00Z
SD_P89384_21984,P89384,Siemens,2020-07-08T23:30:00Z,TS008,37,TS008_2020-07-08T23:30:00Z,2020-07-08T23:30:00Z
SD_P89384_21985,P89384,Siemens,2020-07-09T00:00:00Z,TS008,39,TS008_2020-07-09T00:00:00Z,2020-07-09T00:00:00Z
SD_P89384_21986,P89384,Siemens,2020-07-09T00:30:00Z,TS008,39,TS008_2020-07-09T00:30:00Z,2020-07-09T00:30:00Z
SD_P89384_21987,P89384,Siemens,2020-07-09T01:00:00Z,TS008,39,TS008_2020-07-09T01:00:00Z,2020-07-09T01:00:00Z
SD_P89384_21988,P89384,Siemens,2020-07-09T01:30:00Z,TS008,37,TS008_2020-07-09T01:30:00Z,2020-07-09T01:30:00Z
SD_P89384_21989,P89384,Siemens,2020-07-09T02:00:00Z,TS008,37,TS008_2020-07-09T02:00:00Z,2020-07-09T02:00:00Z
SD_P89384_21990,P89384,Siemens,2020-07-09T02:30:00Z,TS008,39,TS008_2020-07-09T02:30:00Z,2020-07-09T02:30:00Z
SD_P89384_21991,P89384,Siemens,2020-07-09T03:00:00Z,TS008,39,TS008_2020-07-09T03:00:00Z,2020-07-09T03:00:00Z
SD_P89384_21992,P89384,Siemens,2020-07-09T03:30:00Z,TS008,37,TS008_2020-07-09T03:30:00Z,2020-07-09T03:30:00Z
SD_P89384_21993,P89384,Siemens,2020-07-09T04:00:00Z,TS008,38,TS008_2020-07-09T04:00:00Z,2020-07-09T04:00:00Z
SD_P89384_21994,P89384,Siemens,2020-07-09T04:30:00Z,TS008,39,TS008_2020-07-09T04:30:00Z,2020-07-09T04:30:00Z
SD_P89384_21995,P89384,Siemens,2020-07-09T05:00:00Z,TS008,37,TS008_2020-07-09T05:00:00Z,2020-07-09T05:00:00Z
SD_P89384_21996,P89384,Siemens,2020-07-09T05:30:00Z,TS008,39,TS008_2020-07-09T05:30:00Z,2020-07-09T05:30:00Z
SD_P89384_21997,P89384,Siemens,2020-07-09T06:00:00Z,TS008,38,TS008_2020-07-09T06:00:00Z,2020-07-09T06:00:00Z
SD_P89384_21998,P89384,Siemens,2020-07-09T06:30:00Z,TS008,37,TS008_2020-07-09T06:30:00Z,2020-07-09T06:30:00Z
SD_P89384_21999,P89384,Siemens,2020-07-09T07:00:00Z,TS008,39,TS008_2020-07-09T07:00:00Z,2020-07-09T07:00:00Z
SD_P89384_22000,P89384,Siemens,2020-07-09T07:30:00Z,TS008,38,TS008_2020-07-09T07:30:00Z,2020-07-09T07:30:00Z
SD_P89384_22001,P89384,Siemens,2020-07-09T08:00:00Z,TS008,38,TS008_2020-07-09T08:00:00Z,2020-07-09T08:00:00Z
SD_P89384_22002,P89384,Siemens,2020-07-09T08:30:00Z,TS008,37,TS008_2020-07-09T08:30:00Z,2020-07-09T08:30:00Z
SD_P89384_22003,P89384,Siemens,2020-07-09T09:00:00Z,TS008,38,TS008_2020-07-09T09:00:00Z,2020-07-09T09:00:00Z
SD_P89384_22004,P89384,Siemens,2020-07-09T09:30:00Z,TS008,39,TS008_2020-07-09T09:30:00Z,2020-07-09T09:30:00Z
SD_P89384_22005,P89384,Siemens,2020-07-09T10:00:00Z,TS008,38,TS008_2020-07-09T10:00:00Z,2020-07-09T10:00:00Z
SD_P89384_22006,P89384,Siemens,2020-07-09T10:30:00Z,TS008,38,TS008_2020-07-09T10:30:00Z,2020-07-09T10:30:00Z
SD_P89384_22007,P89384,Siemens,2020-07-09T11:00:00Z,TS008,38,TS008_2020-07-09T11:00:00Z,2020-07-09T11:00:00Z
SD_P89384_22008,P89384,Siemens,2020-07-09T11:30:00Z,TS008,39,TS008_2020-07-09T11:30:00Z,2020-07-09T11:30:00Z
SD_P89384_22009,P89384,Siemens,2020-07-09T12:00:00Z,TS008,39,TS008_2020-07-09T12:00:00Z,2020-07-09T12:00:00Z
SD_P89384_22010,P89384,Siemens,2020-07-09T12:30:00Z,TS008,38,TS008_2020-07-09T12:30:00Z,2020-07-09T12:30:00Z
SD_P89384_22011,P89384,Siemens,2020-07-09T13:00:00Z,TS008,37,TS008_2020-07-09T13:00:00Z,2020-07-09T13:00:00Z
SD_P89384_22012,P89384,Siemens,2020-07-09T13:30:00Z,TS008,38,TS008_2020-07-09T13:30:00Z,2020-07-09T13:30:00Z
SD_P89384_22013,P89384,Siemens,2020-07-09T14:00:00Z,TS008,37,TS008_2020-07-09T14:00:00Z,2020-07-09T14:00:00Z
SD_P89384_22014,P89384,Siemens,2020-07-09T14:30:00Z,TS008,39,TS008_2020-07-09T14:30:00Z,2020-07-09T14:30:00Z
SD_P89384_22015,P89384,Siemens,2020-07-09T15:00:00Z,TS008,39,TS008_2020-07-09T15:00:00Z,2020-07-09T15:00:00Z
SD_P89384_22016,P89384,Siemens,2020-07-09T15:30:00Z,TS008,38,TS008_2020-07-09T15:30:00Z,2020-07-09T15:30:00Z
SD_P89384_22017,P89384,Siemens,2020-07-09T16:00:00Z,TS008,38,TS008_2020-07-09T16:00:00Z,2020-07-09T16:00:00Z
SD_P89384_22018,P89384,Siemens,2020-07-09T16:30:00Z,TS008,39,TS008_2020-07-09T16:30:00Z,2020-07-09T16:30:00Z
SD_P89384_22019,P89384,Siemens,2020-07-09T17:00:00Z,TS008,37,TS008_2020-07-09T17:00:00Z,2020-07-09T17:00:00Z
SD_P89384_22020,P89384,Siemens,2020-07-09T17:30:00Z,TS008,38,TS008_2020-07-09T17:30:00Z,2020-07-09T17:30:00Z
SD_P89384_22021,P89384,Siemens,2020-07-09T18:00:00Z,TS008,39,TS008_2020-07-09T18:00:00Z,2020-07-09T18:00:00Z
SD_P89384_22022,P89384,Siemens,2020-07-09T18:30:00Z,TS008,37,TS008_2020-07-09T18:30:00Z,2020-07-09T18:30:00Z
SD_P89384_22023,P89384,Siemens,2020-07-09T19:00:00Z,TS008,37,TS008_2020-07-09T19:00:00Z,2020-07-09T19:00:00Z
SD_P89384_22024,P89384,Siemens,2020-07-09T19:30:00Z,TS008,37,TS008_2020-07-09T19:30:00Z,2020-07-09T19:30:00Z
SD_P89384_22025,P89384,Siemens,2020-07-09T20:00:00Z,TS008,38,TS008_2020-07-09T20:00:00Z,2020-07-09T20:00:00Z
SD_P89384_22026,P89384,Siemens,2020-07-09T20:30:00Z,TS008,39,TS008_2020-07-09T20:30:00Z,2020-07-09T20:30:00Z
SD_P89384_22027,P89384,Siemens,2020-07-09T21:00:00Z,TS008,39,TS008_2020-07-09T21:00:00Z,2020-07-09T21:00:00Z
SD_P89384_22028,P89384,Siemens,2020-07-09T21:30:00Z,TS008,38,TS008_2020-07-09T21:30:00Z,2020-07-09T21:30:00Z
SD_P89384_22029,P89384,Siemens,2020-07-09T22:00:00Z,TS008,39,TS008_2020-07-09T22:00:00Z,2020-07-09T22:00:00Z
SD_P89384_22030,P89384,Siemens,2020-07-09T22:30:00Z,TS008,37,TS008_2020-07-09T22:30:00Z,2020-07-09T22:30:00Z
SD_P89384_22031,P89384,Siemens,2020-07-09T23:00:00Z,TS008,38,TS008_2020-07-09T23:00:00Z,2020-07-09T23:00:00Z
SD_P89384_22032,P89384,Siemens,2020-07-09T23:30:00Z,TS008,39,TS008_2020-07-09T23:30:00Z,2020-07-09T23:30:00Z
SD_P89384_22033,P89384,Siemens,2020-07-10T00:00:00Z,TS008,39,TS008_2020-07-10T00:00:00Z,2020-07-10T00:00:00Z
SD_P89384_22034,P89384,Siemens,2020-07-10T00:30:00Z,TS008,39,TS008_2020-07-10T00:30:00Z,2020-07-10T00:30:00Z
SD_P89384_22035,P89384,Siemens,2020-07-10T01:00:00Z,TS008,38,TS008_2020-07-10T01:00:00Z,2020-07-10T01:00:00Z
SD_P89384_22036,P89384,Siemens,2020-07-10T01:30:00Z,TS008,37,TS008_2020-07-10T01:30:00Z,2020-07-10T01:30:00Z
SD_P89384_22037,P89384,Siemens,2020-07-10T02:00:00Z,TS008,38,TS008_2020-07-10T02:00:00Z,2020-07-10T02:00:00Z
SD_P89384_22038,P89384,Siemens,2020-07-10T02:30:00Z,TS008,38,TS008_2020-07-10T02:30:00Z,2020-07-10T02:30:00Z
SD_P89384_22039,P89384,Siemens,2020-07-10T03:00:00Z,TS008,39,TS008_2020-07-10T03:00:00Z,2020-07-10T03:00:00Z
SD_P89384_22040,P89384,Siemens,2020-07-10T03:30:00Z,TS008,39,TS008_2020-07-10T03:30:00Z,2020-07-10T03:30:00Z
SD_P89384_22041,P89384,Siemens,2020-07-10T04:00:00Z,TS008,38,TS008_2020-07-10T04:00:00Z,2020-07-10T04:00:00Z
SD_P89384_22042,P89384,Siemens,2020-07-10T04:30:00Z,TS008,38,TS008_2020-07-10T04:30:00Z,2020-07-10T04:30:00Z
SD_P89384_22043,P89384,Siemens,2020-07-10T05:00:00Z,TS008,39,TS008_2020-07-10T05:00:00Z,2020-07-10T05:00:00Z
SD_P89384_22044,P89384,Siemens,2020-07-10T05:30:00Z,TS008,39,TS008_2020-07-10T05:30:00Z,2020-07-10T05:30:00Z
SD_P89384_22045,P89384,Siemens,2020-07-10T06:00:00Z,TS008,37,TS008_2020-07-10T06:00:00Z,2020-07-10T06:00:00Z
SD_P89384_22046,P89384,Siemens,2020-07-10T06:30:00Z,TS008,37,TS008_2020-07-10T06:30:00Z,2020-07-10T06:30:00Z
SD_P89384_22047,P89384,Siemens,2020-07-10T07:00:00Z,TS008,38,TS008_2020-07-10T07:00:00Z,2020-07-10T07:00:00Z
SD_P89384_22048,P89384,Siemens,2020-07-10T07:30:00Z,TS008,37,TS008_2020-07-10T07:30:00Z,2020-07-10T07:30:00Z
SD_P89384_22049,P89384,Siemens,2020-07-10T08:00:00Z,TS008,39,TS008_2020-07-10T08:00:00Z,2020-07-10T08:00:00Z
SD_P89384_22050,P89384,Siemens,2020-07-10T08:30:00Z,TS008,37,TS008_2020-07-10T08:30:00Z,2020-07-10T08:30:00Z
SD_P89384_22051,P89384,Siemens,2020-07-10T09:00:00Z,TS008,37,TS008_2020-07-10T09:00:00Z,2020-07-10T09:00:00Z
SD_P89384_22052,P89384,Siemens,2020-07-10T09:30:00Z,TS008,37,TS008_2020-07-10T09:30:00Z,2020-07-10T09:30:00Z
SD_P89384_22053,P89384,Siemens,2020-07-10T10:00:00Z,TS008,38,TS008_2020-07-10T10:00:00Z,2020-07-10T10:00:00Z
SD_P89384_22054,P89384,Siemens,2020-07-10T10:30:00Z,TS008,37,TS008_2020-07-10T10:30:00Z,2020-07-10T10:30:00Z
SD_P89384_22055,P89384,Siemens,2020-07-10T11:00:00Z,TS008,38,TS008_2020-07-10T11:00:00Z,2020-07-10T11:00:00Z
SD_P89384_22056,P89384,Siemens,2020-07-10T11:30:00Z,TS008,38,TS008_2020-07-10T11:30:00Z,2020-07-10T11:30:00Z
SD_P89384_22057,P89384,Siemens,2020-07-10T12:00:00Z,TS008,38,TS008_2020-07-10T12:00:00Z,2020-07-10T12:00:00Z
SD_P89384_22058,P89384,Siemens,2020-07-10T12:30:00Z,TS008,38,TS008_2020-07-10T12:30:00Z,2020-07-10T12:30:00Z
SD_P89384_22059,P89384,Siemens,2020-07-10T13:00:00Z,TS008,37,TS008_2020-07-10T13:00:00Z,2020-07-10T13:00:00Z
SD_P89384_22060,P89384,Siemens,2020-07-10T13:30:00Z,TS008,39,TS008_2020-07-10T13:30:00Z,2020-07-10T13:30:00Z
SD_P89384_22061,P89384,Siemens,2020-07-10T14:00:00Z,TS008,39,TS008_2020-07-10T14:00:00Z,2020-07-10T14:00:00Z
SD_P89384_22062,P89384,Siemens,2020-07-10T14:30:00Z,TS008,37,TS008_2020-07-10T14:30:00Z,2020-07-10T14:30:00Z
SD_P89384_22063,P89384,Siemens,2020-07-10T15:00:00Z,TS008,39,TS008_2020-07-10T15:00:00Z,2020-07-10T15:00:00Z
SD_P89384_22064,P89384,Siemens,2020-07-10T15:30:00Z,TS008,38,TS008_2020-07-10T15:30:00Z,2020-07-10T15:30:00Z
SD_P89384_22065,P89384,Siemens,2020-07-10T16:00:00Z,TS008,38,TS008_2020-07-10T16:00:00Z,2020-07-10T16:00:00Z
SD_P89384_22066,P89384,Siemens,2020-07-10T16:30:00Z,TS008,38,TS008_2020-07-10T16:30:00Z,2020-07-10T16:30:00Z
SD_P89384_22067,P89384,Siemens,2020-07-10T17:00:00Z,TS008,38,TS008_2020-07-10T17:00:00Z,2020-07-10T17:00:00Z
SD_P89384_22068,P89384,Siemens,2020-07-10T17:30:00Z,TS008,37,TS008_2020-07-10T17:30:00Z,2020-07-10T17:30:00Z
SD_P89384_22069,P89384,Siemens,2020-07-10T18:00:00Z,TS008,39,TS008_2020-07-10T18:00:00Z,2020-07-10T18:00:00Z
SD_P89384_22070,P89384,Siemens,2020-07-10T18:30:00Z,TS008,38,TS008_2020-07-10T18:30:00Z,2020-07-10T18:30:00Z
SD_P89384_22071,P89384,Siemens,2020-07-10T19:00:00Z,TS008,37,TS008_2020-07-10T19:00:00Z,2020-07-10T19:00:00Z
SD_P89384_22072,P89384,Siemens,2020-07-10T19:30:00Z,TS008,37,TS008_2020-07-10T19:30:00Z,2020-07-10T19:30:00Z
SD_P89384_22073,P89384,Siemens,2020-07-10T20:00:00Z,TS008,38,TS008_2020-07-10T20:00:00Z,2020-07-10T20:00:00Z
SD_P89384_22074,P89384,Siemens,2020-07-10T20:30:00Z,TS008,37,TS008_2020-07-10T20:30:00Z,2020-07-10T20:30:00Z
SD_P89384_22075,P89384,Siemens,2020-07-10T21:00:00Z,TS008,38,TS008_2020-07-10T21:00:00Z,2020-07-10T21:00:00Z
SD_P89384_22076,P89384,Siemens,2020-07-10T21:30:00Z,TS008,38,TS008_2020-07-10T21:30:00Z,2020-07-10T21:30:00Z
SD_P89384_22077,P89384,Siemens,2020-07-10T22:00:00Z,TS008,37,TS008_2020-07-10T22:00:00Z,2020-07-10T22:00:00Z
SD_P89384_22078,P89384,Siemens,2020-07-10T22:30:00Z,TS008,37,TS008_2020-07-10T22:30:00Z,2020-07-10T22:30:00Z
SD_P89384_22079,P89384,Siemens,2020-07-10T23:00:00Z,TS008,38,TS008_2020-07-10T23:00:00Z,2020-07-10T23:00:00Z
SD_P89384_22080,P89384,Siemens,2020-07-10T23:30:00Z,TS008,38,TS008_2020-07-10T23:30:00Z,2020-07-10T23:30:00Z
SD_P89384_22081,P89384,Siemens,2020-07-11T00:00:00Z,TS008,38,TS008_2020-07-11T00:00:00Z,2020-07-11T00:00:00Z
SD_P89384_22082,P89384,Siemens,2020-07-11T00:30:00Z,TS008,38,TS008_2020-07-11T00:30:00Z,2020-07-11T00:30:00Z
SD_P89384_22083,P89384,Siemens,2020-07-11T01:00:00Z,TS008,38,TS008_2020-07-11T01:00:00Z,2020-07-11T01:00:00Z
SD_P89384_22084,P89384,Siemens,2020-07-11T01:30:00Z,TS008,37,TS008_2020-07-11T01:30:00Z,2020-07-11T01:30:00Z
SD_P89384_22085,P89384,Siemens,2020-07-11T02:00:00Z,TS008,38,TS008_2020-07-11T02:00:00Z,2020-07-11T02:00:00Z
SD_P89384_22086,P89384,Siemens,2020-07-11T02:30:00Z,TS008,38,TS008_2020-07-11T02:30:00Z,2020-07-11T02:30:00Z
SD_P89384_22087,P89384,Siemens,2020-07-11T03:00:00Z,TS008,37,TS008_2020-07-11T03:00:00Z,2020-07-11T03:00:00Z
SD_P89384_22088,P89384,Siemens,2020-07-11T03:30:00Z,TS008,38,TS008_2020-07-11T03:30:00Z,2020-07-11T03:30:00Z
SD_P89384_22089,P89384,Siemens,2020-07-11T04:00:00Z,TS008,38,TS008_2020-07-11T04:00:00Z,2020-07-11T04:00:00Z
SD_P89384_22090,P89384,Siemens,2020-07-11T04:30:00Z,TS008,39,TS008_2020-07-11T04:30:00Z,2020-07-11T04:30:00Z
SD_P89384_22091,P89384,Siemens,2020-07-11T05:00:00Z,TS008,38,TS008_2020-07-11T05:00:00Z,2020-07-11T05:00:00Z
SD_P89384_22092,P89384,Siemens,2020-07-11T05:30:00Z,TS008,39,TS008_2020-07-11T05:30:00Z,2020-07-11T05:30:00Z
SD_P89384_22093,P89384,Siemens,2020-07-11T06:00:00Z,TS008,39,TS008_2020-07-11T06:00:00Z,2020-07-11T06:00:00Z
SD_P89384_22094,P89384,Siemens,2020-07-11T06:30:00Z,TS008,37,TS008_2020-07-11T06:30:00Z,2020-07-11T06:30:00Z
SD_P89384_22095,P89384,Siemens,2020-07-11T07:00:00Z,TS008,38,TS008_2020-07-11T07:00:00Z,2020-07-11T07:00:00Z
SD_P89384_22096,P89384,Siemens,2020-07-11T07:30:00Z,TS008,37,TS008_2020-07-11T07:30:00Z,2020-07-11T07:30:00Z
SD_P89384_22097,P89384,Siemens,2020-07-11T08:00:00Z,TS008,39,TS008_2020-07-11T08:00:00Z,2020-07-11T08:00:00Z
SD_P89384_22098,P89384,Siemens,2020-07-11T08:30:00Z,TS008,37,TS008_2020-07-11T08:30:00Z,2020-07-11T08:30:00Z
SD_P89384_22099,P89384,Siemens,2020-07-11T09:00:00Z,TS008,38,TS008_2020-07-11T09:00:00Z,2020-07-11T09:00:00Z
SD_P89384_22100,P89384,Siemens,2020-07-11T09:30:00Z,TS008,39,TS008_2020-07-11T09:30:00Z,2020-07-11T09:30:00Z
SD_P89384_22101,P89384,Siemens,2020-07-11T10:00:00Z,TS008,37,TS008_2020-07-11T10:00:00Z,2020-07-11T10:00:00Z
SD_P89384_22102,P89384,Siemens,2020-07-11T10:30:00Z,TS008,37,TS008_2020-07-11T10:30:00Z,2020-07-11T10:30:00Z
SD_P89384_22103,P89384,Siemens,2020-07-11T11:00:00Z,TS008,39,TS008_2020-07-11T11:00:00Z,2020-07-11T11:00:00Z
SD_P89384_22104,P89384,Siemens,2020-07-11T11:30:00Z,TS008,37,TS008_2020-07-11T11:30:00Z,2020-07-11T11:30:00Z
SD_P89384_22105,P89384,Siemens,2020-07-11T12:00:00Z,TS008,38,TS008_2020-07-11T12:00:00Z,2020-07-11T12:00:00Z
SD_P89384_22106,P89384,Siemens,2020-07-11T12:30:00Z,TS008,39,TS008_2020-07-11T12:30:00Z,2020-07-11T12:30:00Z
SD_P89384_22107,P89384,Siemens,2020-07-11T13:00:00Z,TS008,39,TS008_2020-07-11T13:00:00Z,2020-07-11T13:00:00Z
SD_P89384_22108,P89384,Siemens,2020-07-11T13:30:00Z,TS008,38,TS008_2020-07-11T13:30:00Z,2020-07-11T13:30:00Z
SD_P89384_22109,P89384,Siemens,2020-07-11T14:00:00Z,TS008,38,TS008_2020-07-11T14:00:00Z,2020-07-11T14:00:00Z
SD_P89384_22110,P89384,Siemens,2020-07-11T14:30:00Z,TS008,37,TS008_2020-07-11T14:30:00Z,2020-07-11T14:30:00Z
SD_P89384_22111,P89384,Siemens,2020-07-11T15:00:00Z,TS008,39,TS008_2020-07-11T15:00:00Z,2020-07-11T15:00:00Z
SD_P89384_22112,P89384,Siemens,2020-07-11T15:30:00Z,TS008,38,TS008_2020-07-11T15:30:00Z,2020-07-11T15:30:00Z
SD_P89384_22113,P89384,Siemens,2020-07-11T16:00:00Z,TS008,37,TS008_2020-07-11T16:00:00Z,2020-07-11T16:00:00Z
SD_P89384_22114,P89384,Siemens,2020-07-11T16:30:00Z,TS008,39,TS008_2020-07-11T16:30:00Z,2020-07-11T16:30:00Z
SD_P89384_22115,P89384,Siemens,2020-07-11T17:00:00Z,TS008,37,TS008_2020-07-11T17:00:00Z,2020-07-11T17:00:00Z
SD_P89384_22116,P89384,Siemens,2020-07-11T17:30:00Z,TS008,38,TS008_2020-07-11T17:30:00Z,2020-07-11T17:30:00Z
SD_P89384_22117,P89384,Siemens,2020-07-11T18:00:00Z,TS008,37,TS008_2020-07-11T18:00:00Z,2020-07-11T18:00:00Z
SD_P89384_22118,P89384,Siemens,2020-07-11T18:30:00Z,TS008,37,TS008_2020-07-11T18:30:00Z,2020-07-11T18:30:00Z
SD_P89384_22119,P89384,Siemens,2020-07-11T19:00:00Z,TS008,38,TS008_2020-07-11T19:00:00Z,2020-07-11T19:00:00Z
SD_P89384_22120,P89384,Siemens,2020-07-11T19:30:00Z,TS008,39,TS008_2020-07-11T19:30:00Z,2020-07-11T19:30:00Z
SD_P89384_22121,P89384,Siemens,2020-07-11T20:00:00Z,TS008,39,TS008_2020-07-11T20:00:00Z,2020-07-11T20:00:00Z
SD_P89384_22122,P89384,Siemens,2020-07-11T20:30:00Z,TS008,39,TS008_2020-07-11T20:30:00Z,2020-07-11T20:30:00Z
SD_P89384_22123,P89384,Siemens,2020-07-11T21:00:00Z,TS008,39,TS008_2020-07-11T21:00:00Z,2020-07-11T21:00:00Z
SD_P89384_22124,P89384,Siemens,2020-07-11T21:30:00Z,TS008,37,TS008_2020-07-11T21:30:00Z,2020-07-11T21:30:00Z
SD_P89384_22125,P89384,Siemens,2020-07-11T22:00:00Z,TS008,37,TS008_2020-07-11T22:00:00Z,2020-07-11T22:00:00Z
SD_P89384_22126,P89384,Siemens,2020-07-11T22:30:00Z,TS008,39,TS008_2020-07-11T22:30:00Z,2020-07-11T22:30:00Z
SD_P89384_22127,P89384,Siemens,2020-07-11T23:00:00Z,TS008,37,TS008_2020-07-11T23:00:00Z,2020-07-11T23:00:00Z
SD_P89384_22128,P89384,Siemens,2020-07-11T23:30:00Z,TS008,38,TS008_2020-07-11T23:30:00Z,2020-07-11T23:30:00Z
SD_P89384_22129,P89384,Siemens,2020-07-12T00:00:00Z,TS008,37,TS008_2020-07-12T00:00:00Z,2020-07-12T00:00:00Z
SD_P89384_22130,P89384,Siemens,2020-07-12T00:30:00Z,TS008,37,TS008_2020-07-12T00:30:00Z,2020-07-12T00:30:00Z
SD_P89384_22131,P89384,Siemens,2020-07-12T01:00:00Z,TS008,39,TS008_2020-07-12T01:00:00Z,2020-07-12T01:00:00Z
SD_P89384_22132,P89384,Siemens,2020-07-12T01:30:00Z,TS008,39,TS008_2020-07-12T01:30:00Z,2020-07-12T01:30:00Z
SD_P89384_22133,P89384,Siemens,2020-07-12T02:00:00Z,TS008,38,TS008_2020-07-12T02:00:00Z,2020-07-12T02:00:00Z
SD_P89384_22134,P89384,Siemens,2020-07-12T02:30:00Z,TS008,37,TS008_2020-07-12T02:30:00Z,2020-07-12T02:30:00Z
SD_P89384_22135,P89384,Siemens,2020-07-12T03:00:00Z,TS008,39,TS008_2020-07-12T03:00:00Z,2020-07-12T03:00:00Z
SD_P89384_22136,P89384,Siemens,2020-07-12T03:30:00Z,TS008,37,TS008_2020-07-12T03:30:00Z,2020-07-12T03:30:00Z
SD_P89384_22137,P89384,Siemens,2020-07-12T04:00:00Z,TS008,39,TS008_2020-07-12T04:00:00Z,2020-07-12T04:00:00Z
SD_P89384_22138,P89384,Siemens,2020-07-12T04:30:00Z,TS008,37,TS008_2020-07-12T04:30:00Z,2020-07-12T04:30:00Z
SD_P89384_22139,P89384,Siemens,2020-07-12T05:00:00Z,TS008,37,TS008_2020-07-12T05:00:00Z,2020-07-12T05:00:00Z
SD_P89384_22140,P89384,Siemens,2020-07-12T05:30:00Z,TS008,39,TS008_2020-07-12T05:30:00Z,2020-07-12T05:30:00Z
SD_P89384_22141,P89384,Siemens,2020-07-12T06:00:00Z,TS008,38,TS008_2020-07-12T06:00:00Z,2020-07-12T06:00:00Z
SD_P89384_22142,P89384,Siemens,2020-07-12T06:30:00Z,TS008,38,TS008_2020-07-12T06:30:00Z,2020-07-12T06:30:00Z
SD_P89384_22143,P89384,Siemens,2020-07-12T07:00:00Z,TS008,37,TS008_2020-07-12T07:00:00Z,2020-07-12T07:00:00Z
SD_P89384_22144,P89384,Siemens,2020-07-12T07:30:00Z,TS008,39,TS008_2020-07-12T07:30:00Z,2020-07-12T07:30:00Z
SD_P89384_22145,P89384,Siemens,2020-07-12T08:00:00Z,TS008,39,TS008_2020-07-12T08:00:00Z,2020-07-12T08:00:00Z
SD_P89384_22146,P89384,Siemens,2020-07-12T08:30:00Z,TS008,37,TS008_2020-07-12T08:30:00Z,2020-07-12T08:30:00Z
SD_P89384_22147,P89384,Siemens,2020-07-12T09:00:00Z,TS008,37,TS008_2020-07-12T09:00:00Z,2020-07-12T09:00:00Z
SD_P89384_22148,P89384,Siemens,2020-07-12T09:30:00Z,TS008,39,TS008_2020-07-12T09:30:00Z,2020-07-12T09:30:00Z
SD_P89384_22149,P89384,Siemens,2020-07-12T10:00:00Z,TS008,39,TS008_2020-07-12T10:00:00Z,2020-07-12T10:00:00Z
SD_P89384_22150,P89384,Siemens,2020-07-12T10:30:00Z,TS008,39,TS008_2020-07-12T10:30:00Z,2020-07-12T10:30:00Z
SD_P89384_22151,P89384,Siemens,2020-07-12T11:00:00Z,TS008,39,TS008_2020-07-12T11:00:00Z,2020-07-12T11:00:00Z
SD_P89384_22152,P89384,Siemens,2020-07-12T11:30:00Z,TS008,37,TS008_2020-07-12T11:30:00Z,2020-07-12T11:30:00Z
SD_P89384_22153,P89384,Siemens,2020-07-12T12:00:00Z,TS008,39,TS008_2020-07-12T12:00:00Z,2020-07-12T12:00:00Z
SD_P89384_22154,P89384,Siemens,2020-07-12T12:30:00Z,TS008,38,TS008_2020-07-12T12:30:00Z,2020-07-12T12:30:00Z
SD_P89384_22155,P89384,Siemens,2020-07-12T13:00:00Z,TS008,37,TS008_2020-07-12T13:00:00Z,2020-07-12T13:00:00Z
SD_P89384_22156,P89384,Siemens,2020-07-12T13:30:00Z,TS008,38,TS008_2020-07-12T13:30:00Z,2020-07-12T13:30:00Z
SD_P89384_22157,P89384,Siemens,2020-07-12T14:00:00Z,TS008,39,TS008_2020-07-12T14:00:00Z,2020-07-12T14:00:00Z
SD_P89384_22158,P89384,Siemens,2020-07-12T14:30:00Z,TS008,38,TS008_2020-07-12T14:30:00Z,2020-07-12T14:30:00Z
SD_P89384_22159,P89384,Siemens,2020-07-12T15:00:00Z,TS008,38,TS008_2020-07-12T15:00:00Z,2020-07-12T15:00:00Z
SD_P89384_22160,P89384,Siemens,2020-07-12T15:30:00Z,TS008,37,TS008_2020-07-12T15:30:00Z,2020-07-12T15:30:00Z
SD_P89384_22161,P89384,Siemens,2020-07-12T16:00:00Z,TS008,39,TS008_2020-07-12T16:00:00Z,2020-07-12T16:00:00Z
SD_P89384_22162,P89384,Siemens,2020-07-12T16:30:00Z,TS008,39,TS008_2020-07-12T16:30:00Z,2020-07-12T16:30:00Z
SD_P89384_22163,P89384,Siemens,2020-07-12T17:00:00Z,TS008,39,TS008_2020-07-12T17:00:00Z,2020-07-12T17:00:00Z
SD_P89384_22164,P89384,Siemens,2020-07-12T17:30:00Z,TS008,37,TS008_2020-07-12T17:30:00Z,2020-07-12T17:30:00Z
